,State,Date,Confirmed,Deaths,Recovered,Confirmed_new,Deaths_new,Recovered_new,Confirmed_Incremental_Rate,Deaths_Incremental_Rate,Recovered_Incremental_Rate
0,Alabama,2020/3/13,5,0,0,,,,,,
1,Alabama,2020/3/14,6,0,0,1,0,0,0.2,,
2,Alabama,2020/3/15,12,0,0,6,0,0,1,,
3,Alabama,2020/3/16,29,0,0,17,0,0,1.416666667,,
4,Alabama,2020/3/17,39,0,0,10,0,0,0.344827586,,
5,Alabama,2020/3/18,46,0,0,7,0,0,0.179487179,,
6,Alabama,2020/3/19,78,0,0,32,0,0,0.695652174,,
7,Alabama,2020/3/20,83,0,0,5,0,0,0.064102564,,
8,Alabama,2020/3/21,131,0,0,48,0,0,0.578313253,,
9,Alabama,2020/3/22,123,0,0,-8,0,0,-0.061068702,,
10,Alabama,2020/3/23,173,0,0,50,0,0,0.406504065,,
11,Alabama,2020/3/24,213,0,0,40,0,0,0.231213873,,
12,Alabama,2020/3/25,316,1,0,103,1,0,0.483568075,inf,
13,Alabama,2020/3/26,419,1,0,103,0,0,0.325949367,0,
14,Alabama,2020/3/27,512,4,0,93,3,0,0.221957041,3,
15,Alabama,2020/3/28,617,4,0,105,0,0,0.205078125,0,
16,Alabama,2020/3/29,727,10,0,110,6,0,0.17828201,1.5,
17,Alabama,2020/3/30,788,10,0,61,0,0,0.083906465,0,
18,Alabama,2020/4/1,979,27,0,191,17,0,0.242385787,1.7,
19,Alabama,2020/4/2,1084,31,0,105,4,0,0.107252298,0.148148148,
20,Alabama,2020/4/3,1372,37,0,288,6,0,0.265682657,0.193548387,
21,Alabama,2020/4/4,1494,44,0,122,7,0,0.088921283,0.189189189,
22,Alabama,2020/4/5,1573,43,0,79,-1,0,0.052878179,-0.022727273,
23,Alabama,2020/4/6,1772,49,0,199,6,0,0.126509854,0.139534884,
24,Alabama,2020/4/7,1980,63,0,208,14,0,0.11738149,0.285714286,
25,Alabama,2020/4/8,2161,65,0,181,2,0,0.091414141,0.031746032,
26,Alabama,2020/4/9,2501,69,0,340,4,0,0.157334567,0.061538462,
27,Alabama,2020/4/10,2756,80,0,255,11,0,0.101959216,0.15942029,
28,Alabama,2020/4/11,3028,91,0,272,11,0,0.098693759,0.1375,
29,Alabama,2020/4/12,3412,93,0,384,2,0,0.12681638,0.021978022,
30,Alabama,2020/4/13,3547,99,0,135,6,0,0.039566237,0.064516129,
0,Alaska,2020/3/10,0,0,0,,,,,,
1,Alaska,2020/3/11,0,0,0,0,0,0,,,
2,Alaska,2020/3/12,0,0,0,0,0,0,,,
3,Alaska,2020/3/13,1,0,0,1,0,0,inf,,
4,Alaska,2020/3/15,1,0,0,0,0,0,0,,
5,Alaska,2020/3/16,1,0,0,0,0,0,0,,
6,Alaska,2020/3/17,3,0,0,2,0,0,2,,
7,Alaska,2020/3/18,6,0,0,3,0,0,1,,
8,Alaska,2020/3/19,9,0,0,3,0,0,0.5,,
9,Alaska,2020/3/20,12,0,0,3,0,0,0.333333333,,
10,Alaska,2020/3/21,15,0,0,3,0,0,0.25,,
11,Alaska,2020/3/22,19,0,0,4,0,0,0.266666667,,
12,Alaska,2020/3/23,30,0,0,11,0,0,0.578947368,,
13,Alaska,2020/3/24,34,0,0,4,0,0,0.133333333,,
14,Alaska,2020/3/25,41,1,0,7,1,0,0.205882353,inf,
15,Alaska,2020/3/26,45,1,0,4,0,0,0.097560976,0,
16,Alaska,2020/3/27,58,1,0,13,0,0,0.288888889,0,
17,Alaska,2020/3/28,85,2,0,27,1,0,0.465517241,1,
18,Alaska,2020/3/29,102,2,0,17,0,0,0.2,0,
19,Alaska,2020/3/30,114,3,0,12,1,0,0.117647059,0.5,
20,Alaska,2020/4/1,132,3,0,18,0,0,0.157894737,0,
21,Alaska,2020/4/2,143,3,0,11,0,0,0.083333333,0,
22,Alaska,2020/4/3,155,3,0,12,0,0,0.083916084,0,
23,Alaska,2020/4/4,169,5,0,14,2,0,0.090322581,0.666666667,
24,Alaska,2020/4/5,169,6,0,0,1,0,0,0.2,
25,Alaska,2020/4/6,175,6,0,6,0,0,0.035502959,0,
26,Alaska,2020/4/7,197,6,0,22,0,0,0.125714286,0,
27,Alaska,2020/4/8,210,7,0,13,1,0,0.065989848,0.166666667,
28,Alaska,2020/4/9,205,7,0,-5,0,0,-0.023809524,0,
29,Alaska,2020/4/10,229,7,0,24,0,0,0.117073171,0,
30,Alaska,2020/4/11,239,8,0,10,1,0,0.043668122,0.142857143,
31,Alaska,2020/4/12,254,8,0,15,0,0,0.062761506,0,
32,Alaska,2020/4/13,259,8,0,5,0,0,0.019685039,0,
0,Arizona,2020/1/26,1,0,0,,,,,,
1,Arizona,2020/1/27,1,0,0,0,0,0,0,,
2,Arizona,2020/1/28,1,0,0,0,0,0,0,,
3,Arizona,2020/1/29,1,0,0,0,0,0,0,,
4,Arizona,2020/1/30,1,0,0,0,0,0,0,,
5,Arizona,2020/2/1,1,0,0,0,0,0,0,,
6,Arizona,2020/2/2,1,0,0,0,0,0,0,,
7,Arizona,2020/2/3,1,0,0,0,0,0,0,,
8,Arizona,2020/2/4,1,0,0,0,0,0,0,,
9,Arizona,2020/2/5,1,0,0,0,0,0,0,,
10,Arizona,2020/2/6,1,0,0,0,0,0,0,,
11,Arizona,2020/2/7,1,0,0,0,0,0,0,,
12,Arizona,2020/2/8,1,0,0,0,0,0,0,,
13,Arizona,2020/2/9,1,0,0,0,0,0,0,,
14,Arizona,2020/2/10,1,0,0,0,0,0,0,,
15,Arizona,2020/2/11,1,0,0,0,0,0,0,,
16,Arizona,2020/2/12,1,0,0,0,0,0,0,,
17,Arizona,2020/2/13,1,0,0,0,0,0,0,,
18,Arizona,2020/2/14,1,0,0,0,0,0,0,,
19,Arizona,2020/2/15,1,0,0,0,0,0,0,,
20,Arizona,2020/2/16,1,0,0,0,0,0,0,,
21,Arizona,2020/2/17,1,0,0,0,0,0,0,,
22,Arizona,2020/2/18,1,0,0,0,0,0,0,,
23,Arizona,2020/2/19,1,0,0,0,0,0,0,,
24,Arizona,2020/2/20,1,0,0,0,0,0,0,,
25,Arizona,2020/2/21,1,0,0,0,0,0,0,,
26,Arizona,2020/2/22,1,0,0,0,0,0,0,,
27,Arizona,2020/2/23,1,0,0,0,0,0,0,,
28,Arizona,2020/2/24,1,0,0,0,0,0,0,,
29,Arizona,2020/2/25,1,0,1,0,0,1,0,,inf
30,Arizona,2020/2/26,1,0,1,0,0,0,0,,0
31,Arizona,2020/2/27,1,0,1,0,0,0,0,,0
32,Arizona,2020/2/28,1,0,1,0,0,0,0,,0
33,Arizona,2020/2/29,1,0,1,0,0,0,0,,0
34,Arizona,2020/3/1,1,0,1,0,0,0,0,,0
35,Arizona,2020/3/2,1,0,1,0,0,0,0,,0
36,Arizona,2020/3/3,2,0,1,1,0,0,1,,0
37,Arizona,2020/3/4,2,0,1,0,0,0,0,,0
38,Arizona,2020/3/5,2,0,1,0,0,0,0,,0
39,Arizona,2020/3/6,3,0,1,1,0,0,0.5,,0
40,Arizona,2020/3/7,5,0,1,2,0,0,0.666666667,,0
41,Arizona,2020/3/8,5,0,1,0,0,0,0,,0
42,Arizona,2020/3/9,5,0,1,0,0,0,0,,0
43,Arizona,2020/3/10,6,0,1,1,0,0,0.2,,0
44,Arizona,2020/3/11,9,0,1,3,0,0,0.5,,0
45,Arizona,2020/3/12,9,0,1,0,0,0,0,,0
46,Arizona,2020/3/13,9,0,1,0,0,0,0,,0
47,Arizona,2020/3/14,12,0,1,3,0,0,0.333333333,,0
48,Arizona,2020/3/15,13,0,1,1,0,0,0.083333333,,0
49,Arizona,2020/3/16,18,0,1,5,0,0,0.384615385,,0
50,Arizona,2020/3/17,20,0,1,2,0,0,0.111111111,,0
51,Arizona,2020/3/18,27,0,0,7,0,-1,0.35,,-1
52,Arizona,2020/3/19,45,0,0,18,0,0,0.666666667,,
53,Arizona,2020/3/20,78,0,0,33,0,0,0.733333333,,
54,Arizona,2020/3/21,118,1,0,40,1,0,0.512820513,inf,
55,Arizona,2020/3/22,147,2,0,29,1,0,0.245762712,1,
56,Arizona,2020/3/23,215,2,0,68,0,0,0.462585034,0,
57,Arizona,2020/3/24,323,5,0,108,3,0,0.502325581,1.5,
58,Arizona,2020/3/25,400,6,0,77,1,0,0.238390093,0.2,
59,Arizona,2020/3/26,500,8,0,100,2,0,0.25,0.333333333,
60,Arizona,2020/3/27,653,13,0,153,5,0,0.306,0.625,
61,Arizona,2020/3/28,756,15,0,103,2,0,0.157733538,0.153846154,
62,Arizona,2020/3/29,915,17,0,159,2,0,0.21031746,0.133333333,
63,Arizona,2020/3/30,1152,20,0,237,3,0,0.259016393,0.176470588,
64,Arizona,2020/4/1,1527,29,0,375,9,0,0.325520833,0.45,
65,Arizona,2020/4/2,1711,32,0,184,3,0,0.120497708,0.103448276,
66,Arizona,2020/4/3,1933,41,0,222,9,0,0.129748685,0.28125,
67,Arizona,2020/4/4,2184,52,0,251,11,0,0.129849974,0.268292683,
68,Arizona,2020/4/5,2438,64,0,254,12,0,0.116300366,0.230769231,
69,Arizona,2020/4/6,2729,65,0,291,1,0,0.119360131,0.015625,
70,Arizona,2020/4/7,2867,73,0,138,8,0,0.050567974,0.123076923,
71,Arizona,2020/4/8,3033,80,0,166,7,0,0.057900244,0.095890411,
72,Arizona,2020/4/9,3018,89,0,-15,9,0,-0.004945598,0.1125,
73,Arizona,2020/4/10,3112,97,0,94,8,0,0.031146455,0.08988764,
74,Arizona,2020/4/11,3391,108,0,279,11,0,0.089652956,0.113402062,
75,Arizona,2020/4/12,3540,115,0,149,7,0,0.043939841,0.064814815,
76,Arizona,2020/4/13,3703,122,0,163,7,0,0.046045198,0.060869565,
0,Arkansas,2020/3/10,0,0,0,,,,,,
1,Arkansas,2020/3/11,1,0,0,1,0,0,inf,,
2,Arkansas,2020/3/12,6,0,0,5,0,0,5,,
3,Arkansas,2020/3/13,6,0,0,0,0,0,0,,
4,Arkansas,2020/3/14,12,0,0,6,0,0,1,,
5,Arkansas,2020/3/15,16,0,0,4,0,0,0.333333333,,
6,Arkansas,2020/3/16,22,0,0,6,0,0,0.375,,
7,Arkansas,2020/3/17,22,0,0,0,0,0,0,,
8,Arkansas,2020/3/18,33,0,0,11,0,0,0.5,,
9,Arkansas,2020/3/19,62,0,0,29,0,0,0.878787879,,
10,Arkansas,2020/3/20,96,0,0,34,0,0,0.548387097,,
11,Arkansas,2020/3/21,122,0,0,26,0,0,0.270833333,,
12,Arkansas,2020/3/22,140,0,0,18,0,0,0.147540984,,
13,Arkansas,2020/3/23,150,0,0,10,0,0,0.071428571,,
14,Arkansas,2020/3/24,175,2,0,25,2,0,0.166666667,inf,
15,Arkansas,2020/3/25,235,2,0,60,0,0,0.342857143,0,
16,Arkansas,2020/3/26,277,2,0,42,0,0,0.178723404,0,
17,Arkansas,2020/3/27,318,3,0,41,1,0,0.14801444,0.5,
18,Arkansas,2020/3/28,346,5,0,28,2,0,0.088050314,0.666666667,
19,Arkansas,2020/3/29,312,6,0,-34,1,0,-0.098265896,0.2,
20,Arkansas,2020/3/30,392,7,0,80,1,0,0.256410256,0.166666667,
21,Arkansas,2020/4/1,520,10,0,128,3,0,0.326530612,0.428571429,
22,Arkansas,2020/4/2,575,12,0,55,2,0,0.105769231,0.2,
23,Arkansas,2020/4/3,600,12,0,25,0,0,0.043478261,0,
24,Arkansas,2020/4/4,652,14,0,52,2,0,0.086666667,0.166666667,
25,Arkansas,2020/4/5,722,16,0,70,2,0,0.107361963,0.142857143,
26,Arkansas,2020/4/6,750,16,0,28,0,0,0.038781163,0,
27,Arkansas,2020/4/7,791,18,0,41,2,0,0.054666667,0.125,
28,Arkansas,2020/4/8,835,18,0,44,0,0,0.05562579,0,
29,Arkansas,2020/4/9,963,21,0,128,3,0,0.153293413,0.166666667,
30,Arkansas,2020/4/10,1010,21,0,47,0,0,0.048805815,0,
31,Arkansas,2020/4/11,1028,24,0,18,3,0,0.017821782,0.142857143,
32,Arkansas,2020/4/12,1109,27,0,81,3,0,0.078793774,0.125,
33,Arkansas,2020/4/13,1241,28,0,132,1,0,0.11902615,0.037037037,
0,California,2020/1/26,2,0,0,,,,,,
1,California,2020/1/27,2,0,0,0,0,0,0,,
2,California,2020/1/28,2,0,0,0,0,0,0,,
3,California,2020/1/29,2,0,0,0,0,0,0,,
4,California,2020/1/30,2,0,0,0,0,0,0,,
5,California,2020/2/1,3,0,0,1,0,0,0.5,,
6,California,2020/2/2,3,0,0,0,0,0,0,,
7,California,2020/2/3,6,0,0,3,0,0,1,,
8,California,2020/2/4,6,0,0,0,0,0,0,,
9,California,2020/2/5,6,0,0,0,0,0,0,,
10,California,2020/2/6,6,0,0,0,0,0,0,,
11,California,2020/2/7,6,0,0,0,0,0,0,,
12,California,2020/2/8,6,0,0,0,0,0,0,,
13,California,2020/2/9,6,0,0,0,0,0,0,,
14,California,2020/2/10,6,0,0,0,0,0,0,,
15,California,2020/2/11,7,0,0,1,0,0,0.166666667,,
16,California,2020/2/12,7,0,0,0,0,0,0,,
17,California,2020/2/13,8,0,0,1,0,0,0.142857143,,
18,California,2020/2/14,8,0,0,0,0,0,0,,
19,California,2020/2/15,8,0,0,0,0,0,0,,
20,California,2020/2/16,8,0,0,0,0,0,0,,
21,California,2020/2/17,8,0,0,0,0,0,0,,
22,California,2020/2/18,8,0,0,0,0,0,0,,
23,California,2020/2/19,8,0,0,0,0,0,0,,
24,California,2020/2/20,8,0,0,0,0,0,0,,
25,California,2020/2/21,15,0,2,7,0,2,0.875,,inf
26,California,2020/2/22,10,0,2,-5,0,0,-0.333333333,,0
27,California,2020/2/23,10,0,2,0,0,0,0,,0
28,California,2020/2/24,10,0,2,0,0,0,0,,0
29,California,2020/2/25,10,0,2,0,0,0,0,,0
30,California,2020/2/26,10,0,2,0,0,0,0,,0
31,California,2020/2/27,11,0,2,1,0,0,0.1,,0
32,California,2020/2/28,11,0,2,0,0,0,0,,0
33,California,2020/2/29,12,0,2,1,0,0,0.090909091,,0
34,California,2020/3/1,12,0,2,0,0,0,0,,0
35,California,2020/3/2,21,0,2,9,0,0,0.75,,0
36,California,2020/3/3,25,0,2,4,0,0,0.19047619,,0
37,California,2020/3/4,35,1,2,10,1,0,0.4,inf,0
38,California,2020/3/5,51,1,2,16,0,0,0.457142857,0,0
39,California,2020/3/6,59,1,2,8,0,0,0.156862745,0,0
40,California,2020/3/7,82,1,2,23,0,0,0.389830508,0,0
41,California,2020/3/8,98,1,2,16,0,0,0.195121951,0,0
42,California,2020/3/9,104,1,2,6,0,0,0.06122449,0,0
43,California,2020/3/10,144,2,2,40,1,0,0.384615385,1,0
44,California,2020/3/11,177,3,2,33,1,0,0.229166667,0.5,0
45,California,2020/3/12,221,4,6,44,1,4,0.248587571,0.333333333,2
46,California,2020/3/13,282,4,6,61,0,0,0.2760181,0,0
47,California,2020/3/14,340,5,6,58,1,0,0.205673759,0.25,0
48,California,2020/3/15,426,6,6,86,1,0,0.252941176,0.2,0
49,California,2020/3/16,557,7,6,131,1,0,0.307511737,0.166666667,0
50,California,2020/3/17,698,12,6,141,5,0,0.253141831,0.714285714,0
51,California,2020/3/18,751,13,0,53,1,-6,0.075931232,0.083333333,-1
52,California,2020/3/19,952,18,0,201,5,0,0.267643142,0.384615385,
53,California,2020/3/20,1177,23,0,225,5,0,0.236344538,0.277777778,
54,California,2020/3/21,1364,24,0,187,1,0,0.158878505,0.043478261,
55,California,2020/3/22,1604,30,0,240,6,0,0.175953079,0.25,
56,California,2020/3/23,2076,38,0,472,8,0,0.294264339,0.266666667,
57,California,2020/3/24,2329,49,0,253,11,0,0.121868979,0.289473684,
58,California,2020/3/25,2931,65,0,602,16,0,0.258480034,0.326530612,
59,California,2020/3/26,3875,81,0,944,16,0,0.322074377,0.246153846,
60,California,2020/3/27,4564,93,0,689,12,0,0.177806452,0.148148148,
61,California,2020/3/28,5031,110,0,467,17,0,0.102322524,0.182795699,
62,California,2020/3/29,5820,124,0,789,14,0,0.156827668,0.127272727,
63,California,2020/3/30,7127,146,0,1307,22,0,0.224570447,0.177419355,
64,California,2020/4/1,9298,197,0,2171,51,0,0.304616248,0.349315068,
65,California,2020/4/2,10736,237,0,1438,40,0,0.154656915,0.203045685,
66,California,2020/4/3,11965,264,0,1229,27,0,0.114474665,0.113924051,
67,California,2020/4/4,12821,289,0,856,25,0,0.071541997,0.09469697,
68,California,2020/4/5,15009,348,0,2188,59,0,0.170657515,0.204152249,
69,California,2020/4/6,15977,380,0,968,32,0,0.064494637,0.091954023,
70,California,2020/4/7,17320,432,0,1343,52,0,0.084058334,0.136842105,
71,California,2020/4/8,18863,495,0,1543,63,0,0.08908776,0.145833333,
72,California,2020/4/9,19693,544,0,830,49,0,0.044001484,0.098989899,
73,California,2020/4/10,20986,580,0,1293,36,0,0.065657848,0.066176471,
74,California,2020/4/11,21577,600,0,591,20,0,0.028161632,0.034482759,
75,California,2020/4/12,22652,639,0,1075,39,0,0.049821569,0.065,
76,California,2020/4/13,23830,712,0,1178,73,0,0.052004238,0.114241002,
0,Colorado,2020/3/6,4,0,0,,,,,,
1,Colorado,2020/3/7,8,0,0,4,0,0,1,,
2,Colorado,2020/3/8,8,0,0,0,0,0,0,,
3,Colorado,2020/3/9,8,0,0,0,0,0,0,,
4,Colorado,2020/3/10,15,0,0,7,0,0,0.875,,
5,Colorado,2020/3/11,34,0,0,19,0,0,1.266666667,,
6,Colorado,2020/3/12,45,0,0,11,0,0,0.323529412,,
7,Colorado,2020/3/13,49,0,0,4,0,0,0.088888889,,
8,Colorado,2020/3/14,101,1,0,52,1,0,1.06122449,inf,
9,Colorado,2020/3/15,131,1,0,30,0,0,0.297029703,0,
10,Colorado,2020/3/16,160,1,0,29,0,0,0.221374046,0,
11,Colorado,2020/3/17,160,2,0,0,1,0,0,1,
12,Colorado,2020/3/18,184,2,0,24,0,0,0.15,0,
13,Colorado,2020/3/19,277,4,0,93,2,0,0.505434783,1,
14,Colorado,2020/3/20,363,4,0,86,0,0,0.310469314,0,
15,Colorado,2020/3/21,390,4,0,27,0,0,0.074380165,0,
16,Colorado,2020/3/22,569,6,0,179,2,0,0.458974359,0.5,
17,Colorado,2020/3/23,682,7,0,113,1,0,0.198594025,0.166666667,
18,Colorado,2020/3/24,684,8,0,2,1,0,0.002932551,0.142857143,
19,Colorado,2020/3/25,961,16,0,277,8,0,0.40497076,1,
20,Colorado,2020/3/26,1393,19,0,432,3,0,0.449531738,0.1875,
21,Colorado,2020/3/27,1404,27,0,11,8,0,0.007896626,0.421052632,
22,Colorado,2020/3/28,1689,31,0,285,4,0,0.202991453,0.148148148,
23,Colorado,2020/3/29,2263,47,0,574,16,0,0.339846063,0.516129032,
24,Colorado,2020/3/30,2278,47,0,15,0,0,0.006628369,0,
25,Colorado,2020/4/1,2936,69,0,658,22,0,0.288849868,0.468085106,
26,Colorado,2020/4/2,3287,80,0,351,11,0,0.119550409,0.15942029,
27,Colorado,2020/4/3,3688,97,0,401,17,0,0.121995741,0.2125,
28,Colorado,2020/4/4,4123,111,0,435,14,0,0.117950108,0.144329897,
29,Colorado,2020/4/5,4864,140,0,741,29,0,0.179723502,0.261261261,
30,Colorado,2020/4/6,5128,150,0,264,10,0,0.054276316,0.071428571,
31,Colorado,2020/4/7,5378,179,0,250,29,0,0.04875195,0.193333333,
32,Colorado,2020/4/8,5575,193,0,197,14,0,0.036630718,0.078212291,
33,Colorado,2020/4/9,5575,193,0,0,0,0,0,0,
34,Colorado,2020/4/10,6113,226,0,538,33,0,0.096502242,0.170984456,
35,Colorado,2020/4/11,6453,250,0,340,24,0,0.055619172,0.10619469,
36,Colorado,2020/4/12,7268,289,0,815,39,0,0.126297846,0.156,
37,Colorado,2020/4/13,7643,306,0,375,17,0,0.051596037,0.058823529,
0,Connecticut,2020/3/7,2,0,0,,,,,,
1,Connecticut,2020/3/8,1,0,0,-1,0,0,-0.5,,
2,Connecticut,2020/3/9,1,0,0,0,0,0,0,,
3,Connecticut,2020/3/10,2,0,0,1,0,0,1,,
4,Connecticut,2020/3/11,3,0,0,1,0,0,0.5,,
5,Connecticut,2020/3/12,5,0,0,2,0,0,0.666666667,,
6,Connecticut,2020/3/13,11,0,0,6,0,0,1.2,,
7,Connecticut,2020/3/14,22,0,0,11,0,0,1,,
8,Connecticut,2020/3/15,24,0,0,2,0,0,0.090909091,,
9,Connecticut,2020/3/16,30,0,0,6,0,0,0.25,,
10,Connecticut,2020/3/17,68,0,0,38,0,0,1.266666667,,
11,Connecticut,2020/3/18,68,0,0,0,0,0,0,,
12,Connecticut,2020/3/19,159,2,0,91,2,0,1.338235294,inf,
13,Connecticut,2020/3/20,194,3,0,35,1,0,0.220125786,0.5,
14,Connecticut,2020/3/21,194,4,0,0,1,0,0,0.333333333,
15,Connecticut,2020/3/22,327,8,0,133,4,0,0.68556701,1,
16,Connecticut,2020/3/23,415,10,0,88,2,0,0.26911315,0.25,
17,Connecticut,2020/3/24,618,12,0,203,2,0,0.489156627,0.2,
18,Connecticut,2020/3/25,875,19,0,257,7,0,0.415857605,0.583333333,
19,Connecticut,2020/3/26,1012,21,0,137,2,0,0.156571429,0.105263158,
20,Connecticut,2020/3/27,1291,27,0,279,6,0,0.2756917,0.285714286,
21,Connecticut,2020/3/28,1524,33,0,233,6,0,0.180480248,0.222222222,
22,Connecticut,2020/3/29,1993,34,0,469,1,0,0.307742782,0.03030303,
23,Connecticut,2020/3/30,2571,36,0,578,2,0,0.290015053,0.058823529,
24,Connecticut,2020/4/1,3557,85,0,986,49,0,0.383508363,1.361111111,
25,Connecticut,2020/4/2,3824,112,0,267,27,0,0.075063256,0.317647059,
26,Connecticut,2020/4/3,4914,131,0,1090,19,0,0.285041841,0.169642857,
27,Connecticut,2020/4/4,5276,165,0,362,34,0,0.073667074,0.259541985,
28,Connecticut,2020/4/5,5675,189,0,399,24,0,0.075625474,0.145454545,
29,Connecticut,2020/4/6,6906,206,0,1231,17,0,0.2169163,0.08994709,
30,Connecticut,2020/4/7,7781,277,0,875,71,0,0.126701419,0.344660194,
31,Connecticut,2020/4/8,7781,326,0,0,49,0,0,0.176895307,
32,Connecticut,2020/4/9,9784,380,0,2003,54,0,0.257421925,0.165644172,
33,Connecticut,2020/4/10,10538,448,0,754,68,0,0.077064595,0.178947368,
34,Connecticut,2020/4/11,11510,494,0,972,46,0,0.092237616,0.102678571,
35,Connecticut,2020/4/12,12035,554,0,525,60,0,0.045612511,0.12145749,
36,Connecticut,2020/4/13,13381,602,0,1346,48,0,0.111840465,0.086642599,
0,Delaware,2020/3/6,1,0,0,,,,,,
1,Delaware,2020/3/7,1,0,0,0,0,0,0,,
2,Delaware,2020/3/8,1,0,0,0,0,0,0,,
3,Delaware,2020/3/9,1,0,0,0,0,0,0,,
4,Delaware,2020/3/10,0,0,0,-1,0,0,-1,,
5,Delaware,2020/3/11,1,0,0,1,0,0,inf,,
6,Delaware,2020/3/12,1,0,0,0,0,0,0,,
7,Delaware,2020/3/13,4,0,0,3,0,0,3,,
8,Delaware,2020/3/14,6,0,0,2,0,0,0.5,,
9,Delaware,2020/3/15,7,0,0,1,0,0,0.166666667,,
10,Delaware,2020/3/16,8,0,0,1,0,0,0.142857143,,
11,Delaware,2020/3/17,16,0,0,8,0,0,1,,
12,Delaware,2020/3/18,19,0,0,3,0,0,0.1875,,
13,Delaware,2020/3/19,30,0,0,11,0,0,0.578947368,,
14,Delaware,2020/3/20,38,0,0,8,0,0,0.266666667,,
15,Delaware,2020/3/21,45,0,0,7,0,0,0.184210526,,
16,Delaware,2020/3/22,56,0,0,11,0,0,0.244444444,,
17,Delaware,2020/3/23,68,0,0,12,0,0,0.214285714,,
18,Delaware,2020/3/24,104,0,0,36,0,0,0.529411765,,
19,Delaware,2020/3/25,119,0,0,15,0,0,0.144230769,,
20,Delaware,2020/3/26,130,1,0,11,1,0,0.092436975,inf,
21,Delaware,2020/3/27,163,2,0,33,1,0,0.253846154,1,
22,Delaware,2020/3/28,214,5,0,51,3,0,0.312883436,1.5,
23,Delaware,2020/3/29,232,6,0,18,1,0,0.08411215,0.2,
24,Delaware,2020/3/30,264,6,0,32,0,0,0.137931034,0,
25,Delaware,2020/4/1,368,11,0,104,5,0,0.393939394,0.833333333,
26,Delaware,2020/4/2,393,12,0,25,1,0,0.067934783,0.090909091,
27,Delaware,2020/4/3,450,14,0,57,2,0,0.145038168,0.166666667,
28,Delaware,2020/4/4,593,14,0,143,0,0,0.317777778,0,
29,Delaware,2020/4/5,673,14,0,80,0,0,0.134907251,0,
30,Delaware,2020/4/6,783,15,0,110,1,0,0.163447251,0.071428571,
31,Delaware,2020/4/7,928,16,0,145,1,0,0.185185185,0.066666667,
32,Delaware,2020/4/8,1116,19,0,188,3,0,0.202586207,0.1875,
33,Delaware,2020/4/9,1209,23,0,93,4,0,0.083333333,0.210526316,
34,Delaware,2020/4/10,1326,32,0,117,9,0,0.096774194,0.391304348,
35,Delaware,2020/4/11,1479,33,0,153,1,0,0.115384615,0.03125,
36,Delaware,2020/4/12,1625,35,0,146,2,0,0.098715348,0.060606061,
37,Delaware,2020/4/13,1758,41,0,133,6,0,0.081846154,0.171428571,
0,Florida,2020/3/2,2,0,0,,,,,,
1,Florida,2020/3/3,3,0,0,1,0,0,0.5,,
2,Florida,2020/3/4,3,0,0,0,0,0,0,,
3,Florida,2020/3/5,4,0,0,1,0,0,0.333333333,,
4,Florida,2020/3/6,4,0,0,0,0,0,0,,
5,Florida,2020/3/7,8,0,0,4,0,0,1,,
6,Florida,2020/3/8,11,2,0,3,2,0,0.375,inf,
7,Florida,2020/3/9,14,2,0,3,0,0,0.272727273,0,
8,Florida,2020/3/10,15,2,0,1,0,0,0.071428571,0,
9,Florida,2020/3/11,28,2,0,13,0,0,0.866666667,0,
10,Florida,2020/3/12,35,2,0,7,0,0,0.25,0,
11,Florida,2020/3/13,50,2,0,15,0,0,0.428571429,0,
12,Florida,2020/3/14,76,3,0,26,1,0,0.52,0.5,
13,Florida,2020/3/15,115,4,0,39,1,0,0.513157895,0.333333333,
14,Florida,2020/3/16,155,5,0,40,1,0,0.347826087,0.25,
15,Florida,2020/3/17,216,6,0,61,1,0,0.393548387,0.2,
16,Florida,2020/3/18,314,7,0,98,1,0,0.453703704,0.166666667,
17,Florida,2020/3/19,417,9,0,103,2,0,0.328025478,0.285714286,
18,Florida,2020/3/20,563,10,0,146,1,0,0.350119904,0.111111111,
19,Florida,2020/3/21,659,13,0,96,3,0,0.170515098,0.3,
20,Florida,2020/3/22,953,13,0,294,0,0,0.446130501,0,
21,Florida,2020/3/23,1174,18,0,221,5,0,0.231899265,0.384615385,
22,Florida,2020/3/24,1316,18,0,142,0,0,0.120954003,0,
23,Florida,2020/3/25,1614,23,0,298,5,0,0.226443769,0.277777778,
24,Florida,2020/3/26,2282,28,0,668,5,0,0.413878563,0.217391304,
25,Florida,2020/3/27,2801,34,0,519,6,0,0.227432077,0.214285714,
26,Florida,2020/3/28,3648,51,0,847,17,0,0.302392003,0.5,
27,Florida,2020/3/29,4177,54,0,529,3,0,0.145010965,0.058823529,
28,Florida,2020/3/30,5392,63,0,1215,9,0,0.290878621,0.166666667,
29,Florida,2020/4/1,6889,87,0,1497,24,0,0.277633531,0.380952381,
30,Florida,2020/4/2,8850,162,0,1961,75,0,0.284656699,0.862068966,
31,Florida,2020/4/3,10175,170,0,1325,8,0,0.149717514,0.049382716,
32,Florida,2020/4/4,11447,195,0,1272,25,0,0.125012285,0.147058824,
33,Florida,2020/4/5,12320,221,0,873,26,0,0.076264523,0.133333333,
34,Florida,2020/4/6,13248,234,0,928,13,0,0.075324675,0.058823529,
35,Florida,2020/4/7,14384,283,0,1136,49,0,0.085748792,0.209401709,
